시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,lat,lon,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,시도,호매실로90번길,호매실로90번길,3,,경기도 수원시 권선구 호매실동 1397-2,37.25868634,126.9642845,99,2,N,849,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로90번길,호매실로90번길,3,,경기도 수원시 권선구 호매실동 1441-3,37.25754203,126.9642851,99,2,N,850,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로90번길,호매실로90번길,3,,경기도 수원시 권선구 호매실동 1406-5,37.25623522,126.9633163,99,2,N,851,1,4,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로,호매실로,3,,경기도 수원시 권선구 호매실동 1406,37.25629799,126.9624258,99,2,Y,852,1,4,99,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로,호매실로,3,,경기도 수원시 권선구 호매실동 1443,37.25532492,126.9625616,99,2,Y,853,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로,호매실로,3,,경기도 수원시 권선구 호매실동 1443,37.25532492,126.9625616,99,2,Y,854,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,이목로23번길,이목로23번길,3,,경기도 수원시 장안구 이목동 914-3,37.31064428,126.9838633,99,2,N,855,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,17:00,8:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,이목로23번길,이목로23번길,3,,경기도 수원시 장안구 이목동 331-4,37.31134698,126.9832878,99,2,N,856,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,19:00,7:30,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,장안로359번길,장안로359번길,3,경기도 수원시 장안구 장안로359번길 13,경기도 수원시 장안구 정자동 572-2,37.31222993,126.985562,99,2,N,857,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,19:00,7:30,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로908번길,권선로908번길,3,,경기도 수원시 영통구 신동 935-6,37.24685498,127.0439417,99,2,N,858,1,4,99,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로908번길,권선로908번길,3,경기도 수원시 영통구 권선로908번길 47,경기도 수원시 영통구 신동 937-4,37.24688654,127.0446049,99,2,N,859,1,4,99,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,구운로85번길,구운로85번길,3,,경기도 수원시 권선구 구운동 941-3,37.28115134,126.9723466,99,1,Y,860,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,경기도 수원시 권선구 권선로 706,경기도 수원시 권선구 권선동 1028-5,37.25849596,127.028341,99,1,Y,861,1,3,3,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,영통로,영통로,3,경기도 수원시 영통구 영통로 237,경기도 수원시 영통구 신동 338,37.24866424,127.0569975,99,1,Y,862,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,경기도 수원시 팔달구 권선로 741,경기도 수원시 팔달구 인계동 1134-6,37.25794486,127.0325734,99,1,Y,863,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동말로,동말로,3,경기도 수원시 팔달구 동말로 95,경기도 수원시 팔달구 화서동 62-7,37.27892459,127.0048071,99,1,N,864,1,3,4,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매곡로,매곡로,3,,경기도 수원시 권선구 금곡동 1162-14,37.27100978,126.9568934,99,2,Y,865,1,4,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,법조로,법조로,3,경기도 수원시 영통구 센트럴파크로 33,경기도 수원시 영통구 하동 1014-3,37.28856214,127.0624271,99,2,N,866,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,흥덕중앙로,흥덕중앙로,3,경기도 수원시 영통구 광교호수로 84,경기도 수원시 영통구 하동 1034,37.27573527,127.0673178,99,1,Y,867,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로538번길,권선로538번길,3,,경기도 수원시 권선구 세류동 283-11,37.26104416,127.0091159,99,2,N,868,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,창룡대로,창룡대로,3,경기도 수원시 팔달구 창룡대로 21,경기도 수원시 팔달구 매향동 50-1,37.28256171,127.0190196,99,1,Y,869,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.24199074,127.0170001,99,2,Y,870,1,4,5,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로1246번길,덕영대로1246번길,3,,경기도 수원시 권선구 권선동 1368-2,37.24632738,127.0300333,99,2,Y,871,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,16:00,8:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로1246번길,덕영대로1246번길,3,,경기도 수원시 권선구 권선동 1368-2,37.24632738,127.0300333,99,2,Y,872,1,3,99,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로177번길,동수원로177번길,3,,경기도 수원시 권선구 권선동 1368-2,37.24632738,127.0300333,99,2,N,873,1,3,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 영통구 매탄동 1175-4,37.25566017,127.0384063,99,1,Y,874,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수성로,수성로,3,,경기도 수원시 권선구 구운동 544,37.28240481,126.9766987,99,2,Y,875,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,,경기도 수원시 권선구 세류동 496,37.25773722,127.0116745,99,1,Y,876,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동말로,동말로,3,,경기도 수원시 팔달구 화서동 92-2,37.27884865,127.0026452,99,1,N,877,1,3,4,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 장안구 파장동 108-17,37.31800624,126.9882048,99,2,Y,878,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권광로,권광로,3,경기도 수원시 팔달구 권광로180번길 1-2,경기도 수원시 팔달구 인계동 1138,37.26368808,127.032914,99,2,Y,879,1,3,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.24199074,127.0170001,99,1,Y,880,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 장안구 파장동 607-1,37.31117674,126.9902817,99,2,Y,881,1,4,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로,월드컵로,3,,경기도 수원시 팔달구 우만동 201-24,37.28498911,127.0356629,99,1,Y,882,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,창룡대로,창룡대로,3,,경기도 수원시 장안구 연무동 260-47,37.29139757,127.0266098,99,2,Y,883,1,4,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서부로,서부로,3,,경기도 수원시 권선구 오목천동 756-1,37.23374146,126.9834544,99,2,Y,884,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,기안길,기안길,3,,경기도 수원시 권선구 오목천동 733-5,37.23348881,126.9813922,99,2,N,885,1,3,99,황색,1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서수원로,서수원로,3,,경기도 수원시 권선구 오목천동 578-7,37.23851448,126.9719018,99,2,N,886,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,태장로54번길,태장로54번길,3,,경기도 수원시 영통구 망포동 607-2,37.23499274,127.0556664,99,2,N,887,1,4,99,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,영통로,영통로,3,,경기도 수원시 영통구 영통동 961-13,37.25629624,127.0675848,99,1,Y,888,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,천천로,천천로,3,,경기도 수원시 장안구 천천동 11-2,37.30498554,126.981981,99,2,Y,889,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,천천로,천천로,3,,경기도 수원시 장안구 정자동 945-13,37.30512127,126.9855566,99,2,N,890,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,천천로,천천로,3,,경기도 수원시 장안구 정자동 945-13,37.30512127,126.9855566,99,2,N,891,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,천천로,천천로,3,,경기도 수원시 장안구 정자동 945-13,37.30512127,126.9855566,99,2,N,892,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,장안로309번길,장안로309번길,3,,경기도 수원시 장안구 정자동 944-5,37.30689669,126.9885904,99,2,N,893,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,이목로,이목로,3,,경기도 수원시 장안구 정자동 944,37.30845505,126.9855333,99,2,N,894,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,이목로,이목로,3,,경기도 수원시 장안구 정자동 944,37.30845505,126.9855333,99,2,N,895,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,이목로,이목로,3,,경기도 수원시 장안구 정자동 944-3,37.3099507,126.9852283,99,2,Y,896,1,4,5,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동탄원천로,동탄원천로,3,,경기도 수원시 영통구 매탄동 1228,37.26732169,127.0558017,99,2,Y,897,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,팔달로,팔달로,3,,경기도 수원시 장안구 영화동 169-2,37.29151614,127.017757,99,1,Y,898,1,3,4,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,송원로,송원로,3,,경기도 수원시 장안구 송죽동 350-1,37.29784222,127.0061753,99,1,N,899,1,3,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,웰빙타운로,웰빙타운로,3,,경기도 수원시 영통구 이의동 1205,37.30504305,127.0447742,99,2,Y,900,1,3,5,녹색+황색+적색,37+3+60,2,2,1,Y,21:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,웰빙타운로,웰빙타운로,3,경기도 수원시 영통구 대학로 109,경기도 수원시 영통구 이의동 1202,37.30508126,127.0471542,99,2,Y,901,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교로,광교로,3,,경기도 수원시 영통구 이의동 1373-12,37.30559906,127.0516099,99,2,Y,902,1,4,99,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,웰빙타운36번길,웰빙타운36번길,3,,경기도 수원시 영통구 이의동 1373-6,37.30728554,127.0476405,99,2,N,903,1,3,99,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학로,대학로,3,,경기도 수원시 영통구 이의동 1373-17,37.3043483,127.0473906,99,2,Y,904,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학로,대학로,3,,경기도 수원시 영통구 이의동 1373-17,37.3043483,127.0473906,99,2,Y,905,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학로,대학로,3,,경기도 수원시 영통구 이의동 1373-6,37.30728554,127.0476405,99,2,Y,906,1,4,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학로,대학로,3,경기도 수원시 영통구 대학로 46,경기도 수원시 영통구 이의동 1258-1,37.29993241,127.0443078,99,1,Y,907,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학로,대학로,3,경기도 수원시 영통구 대학2로 2,경기도 수원시 영통구 이의동 1275,37.29886449,127.0431972,99,2,Y,908,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학3로,대학3로,3,,경기도 수원시 영통구 이의동 1255,37.30075349,127.0421816,99,2,N,909,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학4로,대학4로,3,,경기도 수원시 영통구 이의동 1378-1,37.30020429,127.0455046,99,2,Y,910,1,3,99,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학4로,대학4로,3,,경기도 수원시 영통구 이의동 1378-3,37.29914935,127.0475229,99,2,Y,911,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,15:30,7:30,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대학4로,대학4로,3,,경기도 수원시 영통구 이의동 453,37.2986804,127.0486167,99,2,Y,912,1,4,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교로,광교로,3,,경기도 수원시 영통구 이의동 433-2,37.29714825,127.0496646,99,2,Y,913,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,창룡대로298번길,창룡대로298번길,3,,경기도 수원시 영통구 이의동 1379-3,37.29520548,127.0399417,99,2,N,914,1,4,99,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴파크로,센트럴파크로,3,,경기도 수원시 영통구 이의동 1380-11,37.29534363,127.0557762,99,2,Y,915,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴파크로,센트럴파크로,3,,경기도 수원시 영통구 이의동 1381-6,37.29184673,127.0578037,99,2,Y,916,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로100번길,센트럴타운로100번길,3,경기도 수원시 영통구 센트럴타운로100번길 33,경기도 수원시 영통구 이의동 419-2,37.29354092,127.0512174,99,2,Y,917,1,3,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로,센트럴타운로,3,경기도 수원시 영통구 센트럴타운로 114,경기도 수원시 영통구 이의동 1322-8,37.29299375,127.0495508,99,2,Y,918,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,17:00,9:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로,센트럴타운로,3,경기도 수원시 영통구 센트럴타운로 98,경기도 수원시 영통구 이의동 1325-4,37.29215968,127.0506615,99,2,Y,919,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로150번길,월드컵로150번길,3,,경기도 수원시 영통구 원천동 620-13,37.27982095,127.0511085,99,2,Y,920,1,4,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,22:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,도청로,도청로,3,,경기도 수원시 영통구 이의동 1381-11,37.29118415,127.0478904,99,2,Y,921,1,4,5,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,경기도 수원시 영통구 동수원로 512,경기도 수원시 영통구 매탄동 196,37.2727013,127.0466376,99,1,Y,922,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,에듀타운로,에듀타운로,3,,경기도 수원시 영통구 이의동 1347-4,37.28915397,127.0472271,99,2,Y,923,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:00,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,에듀타운로,에듀타운로,3,,경기도 수원시 영통구 이의동 1348,37.28979088,127.0464223,99,2,Y,924,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로,센트럴타운로,3,,경기도 수원시 영통구 이의동 1326-3,37.29046146,127.0525813,99,2,Y,925,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로,센트럴타운로,3,,경기도 수원시 영통구 이의동 177-9,37.28954209,127.0533363,99,2,Y,926,1,4,99,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,도청로,도청로,3,,경기도 수원시 영통구 이의동 1381-12,37.28984922,127.0514757,99,1,N,927,1,3,4,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,도청로,도청로,3,,경기도 수원시 영통구 이의동 292-5,37.28920965,127.0510806,99,2,Y,928,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴파크로,센트럴파크로,3,,경기도 수원시 영통구 이의동 1381-6,37.29184673,127.0578037,99,2,Y,929,1,4,5,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로22번길,센트럴타운로22번길,3,,경기도 수원시 영통구 이의동 1381-8,37.28954005,127.0579148,99,2,Y,930,1,3,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로,센트럴타운로,3,경기도 수원시 영통구 센트럴타운로 22,경기도 수원시 영통구 이의동 1328-1,37.2896947,127.0567232,99,2,Y,931,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로22번길,센트럴타운로22번길,3,,경기도 수원시 영통구 이의동 194-2,37.2872346,127.0553308,99,1,Y,932,1,3,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,12:00,17:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,도청로,도청로,3,,경기도 수원시 영통구 이의동 1109-7,37.28628895,127.0543603,99,2,Y,933,1,4,5,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,도청로17번길,도청로17번길,3,,경기도 수원시 영통구 이의동 1381-20,37.28392913,127.0523064,99,2,Y,934,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,에듀타운로,에듀타운로,3,경기도 수원시 영통구 에듀타운로 17,경기도 수원시 영통구 이의동 1369-2,37.28453118,127.052322,99,2,Y,935,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,혜령로,혜령로,3,,경기도 수원시 영통구 이의동 1371,37.28348516,127.0522134,99,1,Y,936,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교중앙로,광교중앙로,3,,경기도 수원시 영통구 원천동 620-16,37.28487354,127.0561636,99,2,Y,937,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교호수로,광교호수로,3,,경기도 수원시 영통구 원천동 596,37.27266744,127.0640192,99,2,Y,938,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
