,교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,홈페이지,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,lat,lon
6928,전라남도교육청,장성교육지원청,삼서초등학교병설유치원,공립(병설),김형옥,김형옥,19810302,19810302,전라남도 장성군 대곡한실길 26,061-394-7764,http://www..samseo.jne.kr,0,0,0,12,0,0,0,0,12,0,35.2299468674466,126.653672921712
6929,전라남도교육청,장성교육지원청,월평초등학교병설유치원,공립(병설),최명심,최명심,19810202,19810305,전라남도 장성군 신월산1길 10,061-390-6707,http://wolpyeong.es.jne.kr,0,0,1,1,0,0,0,11,11,0,35.2908465025478,126.775888948672
6930,전라남도교육청,장성교육지원청,약수초등학교병설유치원,공립(병설),김경렬,김경렬,19840301,19840301,전라남도 장성군 백양로 883,061-392-5205,http://.js-yaksu.es.kr,0,0,0,1,0,0,0,0,4,0,35.4082807523092,126.881424294199
6931,전라남도교육청,장성교육지원청,동화초등학교병설유치원,공립(병설),박헌주,박헌주,19810301,19810301,전라남도 장성군 용정교촌길 45,061-392-0576,http://donghwa.es.jne.kr,0,0,0,1,0,0,0,0,4,0,35.2741079895372,126.736395359303
6932,전라남도교육청,장성교육지원청,한마음자연생태유치원,사립(사인),남혜경,김성희,20000226,20000226,전라남도 장성군 청양길 46-20,061-394-5345,http://www.sengtae.com,3,2,2,0,0,50,40,40,0,0,35.2433364375906,126.772697956477
6933,전라남도교육청,장성교육지원청,북일초등학교병설유치원,공립(병설),선효남,선효남,19810305,19810305,전라남도 장성군 신흥로 574,061-393-7307, ,0,0,0,1,0,0,0,0,3,0,35.3846939449394,126.794852312091
6934,전라남도교육청,장성교육지원청,장성성모유치원,사립(법인),김희중,정갑례,19660609,19660609,전라남도 장성군 충무5길 21,061-393-5001, ,0,0,2,2,0,0,0,34,31,0,35.2990233551223,126.785234990694
6935,전라남도교육청,장성교육지원청,진원초등학교병설유치원,공립(병설),한연숙,한연숙,19810310,19810310,전라남도 장성군 진남1로 199,061-392-5110,http://jinwon.es.jne.kr,1,1,1,0,0,10,19,23,0,0,35.2627821241753,126.821882226617
6936,전라남도교육청,장성교육지원청,진원동초등학교병설유치원,공립(병설),나미숙,나미숙,19810201,19810301,전라남도 장성군 불태3로 245,061-393-0669,http://jinwondong.es.jne.kr,0,0,0,1,0,0,0,0,15,0,35.2604117276885,126.863599480425
6937,전라남도교육청,장성교육지원청,장성중앙초등학교병설유치원,공립(병설),최영성,최영성,19990301,19990301,전라남도 장성군 제봉로 84,061-390-9770,http://jangseong-jungang.es.,0,0,1,1,0,0,0,20,15,0,35.2990475143722,126.787123332926
6938,전라남도교육청,장성교육지원청,사창유치원,공립(단설),이필임,이필임,20090301,20090301,전라남도 장성군 사창로 64-17,061-394-0504,http://sachang.kg.jne.kr,2,2,2,0,1,15,31,25,0,3,35.2603954961277,126.666756383864
6939,전라남도교육청,장성교육지원청,서삼초등학교병설유치원,공립(병설),김현주,김현주,19810202,19810302,전라남도 장성군 축령로 368,061-390-9966,http://seosam.es.jne.kr,0,0,0,1,0,0,0,0,3,0,35.3336208096647,126.768585313307
6940,전라남도교육청,장성교육지원청,북이초등학교병설유치원,공립(병설),허경란,허경란,19810305,19810305,전라남도 장성군 신창길 13,061-394-9655,http://www.buki.es.jne.kr,0,0,0,1,0,0,0,0,5,0,35.4340872617557,126.804778797566
6941,전라남도교육청,장흥교육지원청,용산초등학교병설유치원,공립(병설),강경자,강경자,19810306,19810306,전라남도 장흥군 장흥대로 2445,061-862-0681, ,0,0,0,1,0,0,0,0,4,0,34.6135061588943,126.914020488979
6942,전라남도교육청,장흥교육지원청,장동초등학교병설유치원,공립(병설),이주영,이주영,19810301,19810301,전라남도 장흥군 흥성로 1500,061-862-4745,http://www.jangdong.es.jne.kr,0,0,0,1,0,0,0,0,5,0,34.7466987563455,126.994042607981
6943,전라남도교육청,장흥교육지원청,중앙유치원,사립(법인),장민욱,정미향,19700505,19700505,전라남도 장흥군 읍성로 154,010-2688-2693,http://www.ijungang.net,1,1,1,0,0,9,11,21,0,0,34.6790838874078,126.901400606012
6944,전라남도교육청,장흥교육지원청,안양초등학교병설유치원,공립(병설),신기동,신기동,20090811,19810301,전라남도 장흥군 운정2길 14,061-862-6668,http://jh-anyang.es.jne.kr,0,0,0,1,0,0,0,0,4,0,34.651874992716,126.97315188685
6945,전라남도교육청,장흥교육지원청,장흥서초등학교병설유치원,공립(병설),이영호,이영호,19840312,19840312,전라남도 장흥군 칠거리예양로 40,061-863-6605, ,0,0,1,1,0,0,0,12,13,0,34.674826187835,126.901771836121
6946,전라남도교육청,장흥교육지원청,관산남초등학교병설유치원,공립(병설),김경임,김경임,20090813,20090813,전라남도 장흥군 장흥대로 1350,061-867-7539,http://gwansannam.es.kr,0,0,0,1,0,0,0,0,6,0,34.5265094940232,126.954072884414
6947,전라남도교육청,장흥교육지원청,관산초등학교병설유치원,공립(병설),김봉애,김봉애,19810305,19810305,전라남도 장흥군 관산로 64,061-867-7902,http://jh-gwansan.es.jne.kr,0,0,0,2,0,0,0,0,20,0,34.5615586192921,126.939380485457
6948,전라남도교육청,장흥교육지원청,대덕초등학교병설유치원,공립(병설),전경문,전경문,19810131,19810131,전라남도 장흥군 대대로 947,061-867-7909,http://www.jh-daedeok.es.jne.kr,0,0,1,1,0,0,0,14,12,0,34.5002865333315,126.889177323717
6949,전라남도교육청,장흥교육지원청,회진초등학교병설유치원,공립(병설),문제은,문제은,19810310,19810310,전라남도 장흥군 회진남구길 7,061-867-7833, ,0,0,0,1,0,0,0,0,6,0,34.4799407643278,126.935684273514
6950,전라남도교육청,장흥교육지원청,장흥초등학교병설유치원,공립(병설),백남현,백남현,20000301,20000301,전라남도 장흥군 의향길 23,061-862-6806,http://www.jangheung.es.jne.kr,1,1,1,0,1,13,19,22,0,0,34.6837163436912,126.907384218437
6951,전라남도교육청,장흥교육지원청,장평초등학교병설유치원,공립(병설),김정렬,김정렬,19810301,19810301,전라남도 장흥군 등촌길 10,061-862-3274, ,0,0,0,1,0,0,0,0,7,0,34.7759302601057,126.971352902326
6952,전라남도교육청,장흥교육지원청,유치초등학교병설유치원,공립(병설),박효숙,박효숙,19810310,19810310,전라남도 장흥군 유치로 48,061-863-1852, ,0,0,0,1,0,0,0,0,6,0,34.8027352506818,126.835548314018
6953,전라남도교육청,장흥교육지원청,부산초등학교병설유치원,공립(병설),신봉휴,신봉휴,19810301,19810301,전라남도 장흥군 부유로 25-16,061-863-8703,http://busan.es.jne.kr,0,0,0,1,0,0,0,0,9,0,34.7229109130261,126.901272288687
6954,전라남도교육청,장흥교육지원청,효성유치원,사립(사인),임성곤,임성곤,19741127,19741127,전라남도 장흥군 흥성로 37-8,061-863-8182, ,2,1,1,0,0,23,20,17,0,0,34.6758196936365,126.90711062135
6955,전라남도교육청,장흥교육지원청,장흥남초등학교병설유치원,공립(병설),김미숙,김미숙,19830310,19830310,전라남도 장흥군 장흥대로 3298,061-863-5109, ,0,0,0,1,0,0,0,0,7,0,34.6657588196849,126.889802989796
6956,전라남도교육청,진도교육지원청,군내북초등학교병설유치원,공립(병설),이권재,이권재,19840301,19840302,전라남도 진도군 대야길 54,061-542-1045,http://gunnaebuk.es.jne.kr,0,0,0,1,0,0,0,0,5,0,34.5643676135419,126.289259443385
6957,전라남도교육청,진도교육지원청,진도서초등학교병설유치원,공립(병설),김효섭,김효섭,19820308,19820310,전라남도 진도군 신흥정자로 25,061-544-9203,http://jindoseo.es.jne.kr,0,0,0,1,0,0,0,0,5,0,34.4983455289102,126.240236864008
6958,전라남도교육청,진도교육지원청,진도서초등학교병설가사도분교장유치원,공립(병설),김효섭,김효섭,20190901,20190901,전라남도 진도군 가사도길 88-22,061-542-5663, ,0,0,0,1,0,0,0,0,1,0,34.478672118518,126.047927827496
6959,전라남도교육청,진도교육지원청,조도초등학교병설유치원,공립(병설),조춘희,조춘희,19900301,19900301,전라남도 진도군 창유1길 36-14,061-542-9251,http://jodo.es.jne.kr,0,0,1,1,0,0,0,9,11,0,34.2958202769079,126.049242257865
6960,전라남도교육청,진도교육지원청,오산초등학교병설유치원,공립(병설),박기홍,박기홍,19830305,19830305,전라남도 진도군 진도대로 288,061-543-1064,http://www.osan21.es.jne.kr,0,0,0,1,0,0,0,0,7,0,34.4919226089211,126.341785807716
6961,전라남도교육청,진도교육지원청,진도초등학교병설유치원,공립(병설),박흥일,박흥일,20080301,20080301,전라남도 진도군 성내길 9,061-544-4053, ,1,1,1,0,0,15,20,23,0,0,34.4866215403096,126.265119619798
6962,전라남도교육청,진도교육지원청,지산초등학교병설유치원,공립(병설),김형태,김형태,19810127,19810127,전라남도 진도군 인지독치1길 21-12,061-542-0014,http://jisanele.es.jne.kr/user/indexMain.action?siteId=jisanele_es,0,0,0,1,0,0,0,0,4,0,34.4223727898885,126.166778283797
6963,전라남도교육청,진도교육지원청,의신초등학교병설유치원,공립(병설),허혁,허혁,19810310,19810310,전라남도 진도군 돈지1길 13,061-543-5894, ,0,0,0,1,0,0,0,0,9,0,34.4408089400265,126.277249515049
6964,전라남도교육청,진도교육지원청,진도유치원,사립(사인),고현,고현,19640302,19640302,전라남도 진도군 옥주길 46-5,061-544-2359, ,2,1,1,0,0,10,13,10,0,0,34.4828335762094,126.267092281872
6965,전라남도교육청,진도교육지원청,석교초등학교병설유치원,공립(병설),석교초등학교병설유치원,이문희,19810301,19810301,전라남도 진도군 석교길 47-18,061-543-1281,http://seokkyo.es.jne.kr/user/indexMain.action?siteId=seokkyo_es,0,0,0,1,0,0,0,0,17,0,34.4063975762322,126.192128034876
6966,전라남도교육청,진도교육지원청,금성초등학교병설유치원,공립(병설),김덕용,김덕용,19810101,19810101,전라남도 진도군 금골길 58,061-542-9228,http://www.jdgs.es.kr/web21,0,0,0,1,0,0,0,0,9,0,34.5377171329937,126.293043935378
6967,전라남도교육청,진도교육지원청,고성초등학교병설유치원,공립(병설),한기두,한기두,19810901,19810901,전라남도 진도군 고성길 2-3,061-543-7978, ,0,0,0,1,1,0,0,0,5,5,34.4989463321718,126.321954554598
6968,전라남도교육청,진도교육지원청,진도중앙유치원,사립(사인),김백만,원영숙,19831228,19831228,전라남도 진도군 철마길 13-13,061-544-9933, ,1,1,1,0,0,18,22,25,0,0,34.4856664288885,126.263091602642
6969,전라남도교육청,함평교육지원청,해보초등학교병설유치원,공립(병설),박소영,박소영,19810310,19810310,전라남도 함평군 해삼로 313,061-323-8442,http://haebo.es.jne.kr,0,0,0,1,0,0,0,0,9,0,35.1774036111895,126.603464572459
6970,전라남도교육청,함평교육지원청,학다리중앙초등학교병설유치원,공립(병설),김병남,김병남,19840608,19840608,전라남도 함평군 백학길 100,061-323-6642, ,0,0,0,1,0,0,0,0,9,0,35.0141564980385,126.536494928061
6971,전라남도교육청,함평교육지원청,함평초등학교병설유치원,공립(병설),정병헌,정병헌,19950301,19950301,전라남도 함평군 내대화길 77,061-322-2613,http://hp.es.jne.kr,0,0,1,1,0,0,0,12,4,0,35.0621733628363,126.512113447835
6972,전라남도교육청,함평교육지원청,신광초등학교병설유치원,공립(병설),장융기,장융기,19810317,19810317,전라남도 함평군 신광중앙길 118,061-322-5036, ,0,0,0,1,0,0,0,0,5,0,35.1574149317728,126.499488949132
6973,전라남도교육청,함평교육지원청,월야초등학교병설유치원,공립(병설),문광호,문광호,19810317,19810317,전라남도 함평군 금석길 95,061-323-2205, ,0,0,0,1,0,0,0,0,15,0,35.1769523634952,126.632075016214
6974,전라남도교육청,함평교육지원청,손불초등학교병설유치원,공립(병설),김철성,김철성,19810302,19810302,전라남도 함평군 손불중앙길 121,061-323-3391,http://sonbul.es.jne.kr,0,0,0,1,0,0,0,0,6,0,35.1457244720545,126.433824635074
6975,전라남도교육청,함평교육지원청,대동향교초등학교병설유치원,공립(병설),고영운,고영운,19800301,19800301,전라남도 함평군 대동길 6-9,061-322-2703,http://www.ddhyanggyo.es.jne.kr,0,0,0,1,0,0,0,0,4,0,35.0676068000493,126.532768816196
6976,전라남도교육청,함평교육지원청,엄다초등학교병설유치원,공립(병설),최경애,최경애,19810301,19810302,전라남도 함평군 엄다길 35,061-322-6304,http://eomda.es.jne.kr,0,0,0,1,0,0,0,0,2,0,35.0115439003653,126.513627527607
6977,전라남도교육청,함평교육지원청,나산초등학교병설유치원,공립(병설),김광식,김광식,19810302,19810302,전라남도 함평군 함장로 2441-8,061-323-9630, ,0,0,0,1,0,0,0,0,5,0,35.1168491719581,126.60652852629
6978,전라남도교육청,함평교육지원청,손불서초등학교병설유치원,공립(병설),김영섭,김영섭,19820309,19820309,전라남도 함평군 양재길 15,061-324-5892,http://www.SbS.es.kr,0,0,0,1,0,0,0,0,10,0,35.1563422349658,126.406772877301
6979,전라남도교육청,해남교육지원청,송호초등학교병설유치원,공립(병설),배정옥,배정옥,19850302,19850302,전라남도 해남군 송호길 5,061-535-2183, ,0,0,0,1,0,0,0,0,7,0,34.3167882870343,126.518587860833
6980,전라남도교육청,해남교육지원청,황산초등학교병설유치원,공립(병설),마희진,마희진,19810301,19810301,전라남도 해남군 시등로 150,061-535-4620, ,0,0,0,1,0,0,0,0,5,0,34.5759938974764,126.428529077308
6981,전라남도교육청,해남교육지원청,화산초등학교병설유치원,공립(병설),최정원,최정원,19810301,19810301,전라남도 해남군 화산초길 9,061-532-7335,http://hwasan.es.jne.kr,0,0,0,1,0,0,0,0,6,0,34.4923588659125,126.516544123792
6982,전라남도교육청,해남교육지원청,계곡초등학교병설유치원,공립(병설),강정금,강정금,19810313,19810313,전라남도 해남군 성진길 6-37,061-532-5882, ,0,0,0,1,0,0,0,0,6,0,34.6462357514336,126.657478318263
6983,전라남도교육청,해남교육지원청,우수영초등학교병설유치원,공립(병설),정춘란,정춘란,19990305,19990305,전라남도 해남군 동영길 117,061-530-2473, ,0,0,1,1,1,0,0,5,9,2,34.6038522769449,126.312738612513
6984,전라남도교육청,해남교육지원청,산이서초등학교병설유치원,공립(병설),박문규,박문규,19820301,19820301,전라남도 해남군 산이로 1736,061-535-2649,http://www.sanyiseo.es.kr,0,0,0,1,0,0,0,0,7,0,34.6768452667646,126.410880653508
6985,전라남도교육청,해남교육지원청,해남원광유치원,사립(법인),오은균,권선이,19870330,19870330,전라남도 해남군 군청길 58,061-536-8824,http://hnwonkwang.com,1,2,1,0,0,18,26,25,0,0,34.5769567795142,126.599416815551
6986,전라남도교육청,해남교육지원청,미래클유치원,사립(사인),박순옥,윤선영,20010205,20010205,전라남도 해남군 구교3길 17-2,061-536-9966,http://miracle.kidswon.com/,2,2,2,0,0,36,45,48,0,0,34.5778731649618,126.591766650131
6987,전라남도교육청,해남교육지원청,어란진초등학교병설유치원,공립(병설),박순규,박순규,19850901,19850901,전라남도 해남군 어란로 441,061-534-0962, ,0,0,0,2,0,0,0,0,19,0,34.3518166471276,126.477266758254
6988,전라남도교육청,해남교육지원청,삼산초등학교병설유치원,공립(병설),안혜자,안혜자,19810131,19810131,전라남도 해남군 고산로 586,061-533-0430, ,0,0,0,1,0,0,0,0,8,0,34.5155400643139,126.607198163557
6989,전라남도교육청,해남교육지원청,어란진초등학교병설어불분교장유치원,공립(병설),박순규,박순규,20160301,20160302,전라남도 해남군 어불길 50-7,061-535-2005,http://eoranjin.es.jne.kr,0,0,0,6,0,0,0,0,6,0,34.338047110922,126.472455149579
6990,전라남도교육청,해남교육지원청,산이초등학교병설유치원,공립(병설),김순애,김순애,19810131,19810131,전라남도 해남군 비석길 95-2,061-532-9335, ,0,0,0,1,0,0,0,0,9,0,34.6438858237543,126.44780082732
6991,전라남도교육청,해남교육지원청,북평초등학교병설유치원,공립(병설),김옥분,김옥분,19810301,19810301,전라남도 해남군 볼무당길 40,061-532-2836, ,0,0,0,1,0,0,0,0,14,0,34.408115811264,126.631220645852
6992,전라남도교육청,해남교육지원청,옥천초등학교병설유치원,공립(병설),이경희,이경희,19810301,19810301,전라남도 해남군 해강로 19,061-532-5610, ,0,0,0,1,0,0,0,0,5,0,34.568104456233,126.649112879351
6993,전라남도교육청,해남교육지원청,마산초등학교병설유치원,공립(병설),김만덕,김만덕,19810311,19810311,전라남도 해남군 은적사길 13,061-532-5391, ,0,0,0,1,0,0,0,0,8,0,34.6191415856549,126.572918410443
6994,전라남도교육청,해남교육지원청,현산초등학교병설유치원,공립(병설),김영순,김영순,19810301,19810301,전라남도 해남군 현산북평로 98,061-535-5360,http://hyeonsan.es.jne.kr,0,0,0,1,0,0,0,0,6,0,34.459213506481,126.552665189518
6995,전라남도교육청,해남교육지원청,화원초등학교병설유치원,공립(병설),조완문,조완문,19810301,19810301,전라남도 해남군 청용길 117,061-535-1312,http://wha.es.jne.kr,0,0,0,1,0,0,0,0,11,0,34.6731738817759,126.333399886115
6996,전라남도교육청,해남교육지원청,북일초등학교병설유치원,공립(병설),신현,신현,19810311,19810311,전라남도 해남군 백도로 849,061-533-3214,http://www.bugil.es.jne.kr,0,0,0,1,0,0,0,0,8,0,34.4673937934247,126.676743303184
6997,전라남도교육청,해남교육지원청,해오름유치원,공립(단설),김경숙,김경숙,20110301,20110301,전라남도 해남군 법원길 8,061-535-3601,http://haeoreum.kg.jne.kr,2,2,2,0,1,29,39,45,0,2,34.5765255036045,126.591305262369
6998,전라남도교육청,해남교육지원청,송지초등학교병설유치원,공립(병설),이병현,이병현,19810301,19810301,전라남도 해남군 산정1길 101,061-534-3033, ,0,0,0,2,0,0,0,0,35,0,34.3691426038467,126.520438723715
6999,전라남도교육청,화순교육지원청,요셉유치원,사립(법인),임안나,임안나,19940101,19940101,전라남도 화순군 진각로 88,061-374-6003, ,1,1,1,0,0,10,20,19,0,0,35.0596390746618,126.985840897726
7000,전라남도교육청,화순교육지원청,화순오성초등학교병설유치원,공립(병설),이숙,이숙,19830310,19830310,전라남도 화순군 오성로 516,061-374-1737,http://jnosung.es.jne.kr,1,1,1,0,1,14,14,12,0,3,35.0520354104547,126.964868596473
7001,전라남도교육청,화순교육지원청,사평초등학교병설유치원,공립(병설),유현옥,유현옥,19810123,19810123,전라남도 화순군 김삿갓로 3,061-373-5476, ,0,0,0,1,0,0,0,0,7,0,35.0082295484304,127.092333681026
7002,전라남도교육청,화순교육지원청,화순초등학교병설유치원,공립(병설),나임,나임,19840312,19840312,전라남도 화순군 동헌길 9-7,061-370-0181, ,2,1,1,0,0,19,17,23,0,0,35.0655644981136,126.984142352268
7003,전라남도교육청,화순교육지원청,화순초등학교병설이서분교장유치원,공립(병설),나임,나임,19810201,19810301,전라남도 화순군 규봉로 979,061-372-9066, ,0,0,0,1,0,0,0,0,5,0,35.1171081468462,127.043520628381
7004,전라남도교육청,화순교육지원청,천태초등학교병설유치원,공립(병설),이현희,이현희,19810123,19810123,전라남도 화순군 천태로 526,061-373-2967,http://www.cheeontae.es.kr,0,0,0,1,0,0,0,0,4,0,34.9459376242381,126.892755619168
7005,전라남도교육청,화순교육지원청,도곡중앙초등학교병설유치원,공립(병설),김경순,김경순,19810310,19810310,전라남도 화순군 고인돌1로 115,061-373-8630, ,0,0,0,1,0,0,0,0,9,0,34.9877699469451,126.910676095128
7006,전라남도교육청,화순교육지원청,동복초등학교병설유치원,공립(병설),기향숙,기향숙,19810305,19810305,전라남도 화순군 오지호로 300,061-373-8863,http://dongbok.es.kr,0,0,0,1,0,0,0,0,11,0,35.072542584714,127.127742815263
7007,전라남도교육청,화순교육지원청,동면초등학교병설유치원,공립(병설),장경숙,장경숙,19810305,19810305,전라남도 화순군 충의로 789,061-372-8100,http://dongmyeon.es.jne.kr,0,0,0,2,1,0,0,0,26,3,35.031804171671,127.041443095322
7008,전라남도교육청,화순교육지원청,춘양초등학교병설유치원,공립(병설),김향희,김향희,19810305,19810305,전라남도 화순군 춘양로 124,061-373-7523,http://choonyang.es.kr,0,0,0,1,1,0,0,0,5,1,34.9490356849192,126.959094414077
7009,전라남도교육청,화순교육지원청,이양초등학교병설유치원,공립(병설),서재숙,서재숙,19810305,19810305,전라남도 화순군 이양로 42,061-372-3891,http://www.iyang.es.jne.kr,0,0,0,1,0,0,0,0,5,0,34.8834175770147,126.989114442361
7010,전라남도교육청,화순교육지원청,한천초등학교병설유치원,공립(병설),이경숙,이경숙,19810302,19810302,전라남도 화순군 청계길 26,061-371-0690, ,0,0,0,1,0,0,0,0,4,0,34.9796238335093,127.00398934217
7011,전라남도교육청,화순교육지원청,청풍초등학교병설유치원,공립(병설),양수열,양수열,19810123,19810123,전라남도 화순군 평지촌길 54,061-373-3567,http://cped.es.jne.kr/user/index,0,0,0,1,0,0,0,0,5,0,34.875557616772,126.970195948741
7012,전라남도교육청,화순교육지원청,아산초등학교병설유치원,공립(병설),이금진,이금진,19810123,19810316,전라남도 화순군 학천길 22-2,061-373-0686, ,0,0,0,1,0,0,0,0,9,0,35.1683702404532,127.132478295362
7013,전라남도교육청,화순교육지원청,능주초등학교병설유치원,공립(병설),조정숙,조정숙,19840305,19840305,전라남도 화순군 학샘길 12,061-373-5868,http://neungju.e-wut.co.kr,0,0,0,1,0,0,0,0,7,0,34.9881667524756,126.956275437041
7014,전라남도교육청,화순교육지원청,화순제일초등학교병설유치원,공립(병설),안향자,안향자,20020109,20020308,전라남도 화순군 알메로 8,061-375-9673,http://hsji.es.jne.kr,0,0,1,1,0,0,0,10,9,0,35.0562397139422,126.994810451676
7015,전라남도교육청,화순교육지원청,도곡초등학교병설유치원,공립(병설),임오숙,임오숙,19810301,19810301,전라남도 화순군 천암1길 71,061-373-6023,http://hs-dogok.es.jne.kr,0,0,0,1,0,0,0,0,6,0,35.0135481802179,126.907825121902
7016,전라남도교육청,화순교육지원청,세종유치원,사립(사인),권경아,권경아,19940318,19940318,전라남도 화순군 광덕로 170,061-373-6085, ,2,1,1,1,0,17,20,21,18,0,35.0602118933832,126.993031009593
7017,전라남도교육청,화순교육지원청,e-튼유치원,사립(사인),양진숙,양진숙,19980601,19980601,전라남도 화순군 중앙로 101,061-375-1231,http://www.etun1004.co.kr,1,1,1,1,0,15,17,20,8,0,35.0606157951503,126.992959390719
7018,전라북도교육청,고창교육지원청,공음초등학교병설유치원,공립(병설),박래필,박래필,19810307,19810307,전라북도 고창군 공음길 20,063-564-8869, ,0,0,0,4,0,0,0,0,4,0,35.3768940969585,126.5114306476
7019,전라북도교육청,고창교육지원청,동호초등학교병설유치원,공립(병설),이영자,이영자,19820301,19820301,전라북도 고창군 신동호길 18,063-562-2425,http://tongho.es.kr,0,0,0,1,0,0,0,0,4,0,35.5075637946203,126.494168468166
7020,전라북도교육청,고창교육지원청,신림초등학교병설유치원,공립(병설),박금영,박금영,19810301,19810301,전라북도 고창군 동법지길 61,063-564-4017, ,0,0,0,1,0,0,0,0,8,0,35.4942351643563,126.700196866465
7021,전라북도교육청,고창교육지원청,고수초등학교병설유치원,공립(병설),박정심,박정심,19810301,19810301,전라북도 고창군 고수로 93,063-561-0266,http://gosu.es.kr/,0,0,0,1,0,0,0,0,5,0,35.404474977892,126.685998631013
7022,전라북도교육청,고창교육지원청,아산초등학교병설유치원,공립(병설),김미순,김미순,19840305,19840305,전라북도 고창군 영모정길 45,063-562-0978,http://www.g-asan.es.kr,0,0,0,1,0,0,0,0,12,0,35.4833224336102,126.605461816284
7023,전라북도교육청,고창교육지원청,해리초등학교병설유치원,공립(병설),고광해,고광해,19810301,19810301,전라북도 고창군 해리중앙로 152,063-561-3454, ,0,0,0,1,0,0,0,0,5,0,35.4659048980762,126.535977432349
7024,전라북도교육청,고창교육지원청,중앙유치원,사립(사인),전종찬,정설희,19820206,19820206,전라북도 고창군 고인돌대로 1792,063-563-3058, ,1,1,1,0,0,9,13,17,0,0,35.4398232697774,126.693623322278
7025,전라북도교육청,고창교육지원청,상하초등학교병설유치원,공립(병설),표효숙,표효숙,19810306,19810306,전라북도 고창군 상하1길 36,063-564-0335,http://sangha.es.kr,0,0,0,1,0,0,0,0,4,0,35.4444332779067,126.488036709546
7026,전라북도교육청,고창교육지원청,샛별유치원,사립(법인),여혜련,여혜련,19780314,19780314,전라북도 고창군 남정2길 35,063-564-3529, ,1,1,1,0,0,9,22,18,0,0,35.4301066511617,126.69914398528
7027,전라북도교육청,고창교육지원청,가평초등학교병설유치원,공립(병설),김영기,김영기,19830401,19830401,전라북도 고창군 가평로 472,063-561-5665, ,0,0,0,1,0,0,0,0,7,0,35.4779106576052,126.738513957544
7028,전라북도교육청,고창교육지원청,봉암초등학교병설유치원,공립(병설),한진순,한진순,19830306,19830306,전라북도 고창군 인촌로 505,063-562-1710, ,0,0,0,1,0,0,0,0,5,0,35.5583852348285,126.627749517399
7029,전라북도교육청,고창교육지원청,선동초등학교병설유치원,공립(병설),전세철,전세철,19820305,19820305,전라북도 고창군 청보리로 1010,063-561-1722,http://www.seondong.es.kr,0,0,0,1,0,0,0,0,6,0,35.3679825081821,126.556122913094
7030,전라북도교육청,고창교육지원청,무장초등학교병설유치원,공립(병설),윤재성,윤재성,19810301,19810302,전라북도 고창군 무장초등길 24,063-561-1509,http://www.mujang.es.kr,0,0,0,1,0,0,0,0,8,0,35.4144016820605,126.564477220028
7031,전라북도교육청,고창교육지원청,성송초등학교병설유치원,공립(병설),김나미,김나미,19810310,19810310,전라북도 고창군 백토1길 10,063-561-4227,http://www.sungsong.es.kr,0,0,0,1,0,0,0,0,8,0,35.3562510360226,126.643541831267
7032,전라북도교육청,고창교육지원청,대산초등학교병설유치원,공립(병설),김은숙,김은숙,19820302,19820302,전라북도 고창군 장자산로 669,063-562-8065, ,0,0,0,1,0,0,0,0,2,0,35.3285745310299,126.563726706392
7033,전라북도교육청,고창교육지원청,성내초등학교병설유치원,공립(병설),홍정임,홍정임,19810309,19810309,전라북도 고창군 시기2길 2,063-562-3017,http://seong-nae.es.kr,0,0,0,1,0,0,0,0,3,0,35.5380550586707,126.744776401266
7034,전라북도교육청,고창교육지원청,고창꿈푸른유치원,공립(단설),정영란,정영란,20070301,20070301,전라북도 고창군 남정2길 30,063-561-6536,https://www.고창꿈푸른유치원.kr,2,2,2,0,1,27,34,44,0,3,35.4301692879231,126.698599969209
7035,전라북도교육청,고창교육지원청,매산초등학교병설유치원,공립(병설),조남아,조남아,19810305,19810305,전라북도 고창군 매산초등길 22,063-563-2151,http://www.jb-maesan.es.kr,0,0,0,1,0,0,0,0,7,0,35.3402288557274,126.594538064301
7036,전라북도교육청,고창교육지원청,대아초등학교병설유치원,공립(병설),김범인,김범인,19810301,19810301,전라북도 고창군 녹두로 776,063-561-4493,http://www.daea.es.kr,0,0,0,1,0,0,0,0,7,0,35.4394972394454,126.633513472047
7037,전라북도교육청,고창교육지원청,심원초등학교병설유치원,공립(병설),유인순,유인순,19810301,19810301,전라북도 고창군 심원로 229,063-561-2160,http://www.jb-shimwon.es.kr,0,0,0,1,0,0,0,0,12,0,35.5257129127022,126.552390131055
7038,전라북도교육청,고창교육지원청,흥덕초등학교병설유치원,공립(병설),최석진,최석진,19810301,19810309,전라북도 고창군 흥덕초등길 13,063-561-3785,http://www.heungdeok.es.kr,0,0,0,1,0,0,0,0,6,0,35.5196517619135,126.701509983178
7039,전라북도교육청,군산교육지원청,아이세상유치원,사립(사인),상은숙,상은숙,20101115,20110301,전라북도 군산시 하나운로 45,063-467-7977,http://childworld.kidswon.com,2,2,2,0,0,28,33,34,0,0,35.9628557742134,126.699690640402
7040,전라북도교육청,군산교육지원청,금암초등학교병설유치원,공립(병설),김세찬,김세찬,19820312,19820312,전라북도 군산시 황등서로 351-8,063-453-3226, ,0,0,0,1,0,0,0,0,8,0,36.0063036494186,126.906751396263
