시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,lat,lon,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,고현로,경기도 수원시 권선구 고현로 9,경기도 수원시 권선구 고색동 282-31,수원-1461,1,,N,37.24890607,126.9873684,2,4.3,6.9,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,고현로,경기도 수원시 권선구 고현로 48,경기도 수원시 권선구 고색동 147-7,수원-1462,1,,N,37.25219333,126.9867147,2,3.7,11.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,,경기도 수원시 권선구 곡반정동 511-12,수원-1463,1,,N,37.24565939,127.0349245,4,6.6,19,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,경기도 수원시 권선구 동수원로146번길 145,경기도 수원시 권선구 곡반정동 520-1,수원-1464,1,,N,37.24425032,127.0342703,2,6.4,4.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,경기도 수원시 권선구 곡반정로 161,경기도 수원시 권선구 곡반정동 532-1,수원-1465,1,,N,37.24220908,127.0332343,2,4.9,5.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,경기도 수원시 권선구 동수원로146번길 233,경기도 수원시 권선구 곡반정동 550-1,수원-1466,1,,N,37.24043874,127.0323207,2,3.9,6.1,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,경기도 수원시 권선구 곡반정로 113,경기도 수원시 권선구 곡반정동 563-8,수원-1467,1,,N,37.23823407,127.0309927,2,4,6.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,경기도 수원시 권선구 곡반정로 93,경기도 수원시 권선구 곡반정동 574-3,수원-1468,1,,N,37.23668883,127.0300214,2,4.3,5.1,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,경기도 수원시 권선구 곡반정로 82,경기도 수원시 권선구 곡반정동 307-2,수원-1469,1,,N,37.23575238,127.0302753,2,5.1,7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,,경기도 수원시 권선구 곡반정동 310-5,수원-1470,1,,N,37.23482137,127.0292291,2,3.5,6.9,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡반정로,경기도 수원시 권선구 곡반정로 72-8,경기도 수원시 권선구 곡반정동 317-1,수원-1471,1,,N,37.23451374,127.029336,2,3.8,5.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 권선동 1367-10,수원-1472,1,,N,37.2401292,127.0256133,6,7.3,24.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 권선동 1367-10,수원-1473,2,,N,37.2401292,127.0256133,6,6,19.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 권선동 1367-10,수원-1474,2,,N,37.2401292,127.0256133,6,6.1,20.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 권선동 1368-5,수원-1475,4,,N,37.23963334,127.027112,6,6.3,21.6,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 곡반정동 561,수원-1476,1,,N,37.23882188,127.0295911,5,5.9,18.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 곡반정동 561,수원-1477,1,,N,37.23882188,127.0295911,5,6.2,12.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 곡반정동 561,수원-1478,1,,N,37.23882188,127.0295911,2,5.9,13.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,곡선로,,경기도 수원시 권선구 곡반정동 561,수원-1479,1,,N,37.23882188,127.0295911,2,5.9,13.3,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,경기도 수원시 권선구 구운로86번길 3,경기도 수원시 권선구 구운동 476,수원-1480,4,,N,37.28124046,126.9733193,3,3.9,6.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,,경기도 수원시 권선구 구운동 941-3,수원-1481,1,,N,37.28115134,126.9723466,1,1.8,7.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,경기도 수원시 권선구 구운로74번길 2,경기도 수원시 권선구 구운동 488-13,수원-1482,1,,N,37.28006638,126.9728086,2,4,6.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,경기도 수원시 권선구 구운로 64,경기도 수원시 권선구 구운동 488-7,수원-1483,1,,N,37.27937313,126.9729939,2,4.2,7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,경기도 수원시 권선구 구운로64번길 2,경기도 수원시 권선구 구운동 489-11,수원-1484,1,,N,37.27914779,126.9729954,2,4,6.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,경기도 수원시 권선구 구운로 46-1,경기도 수원시 권선구 구운동 493-16,수원-1485,1,,N,37.27795099,126.973455,2,4.2,6.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,경기도 수원시 권선구 구운로14번길 2,경기도 수원시 권선구 구운동 504-14,수원-1486,1,,N,37.27703664,126.976631,2,4.2,5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,경기도 수원시 권선구 구운로 8,경기도 수원시 권선구 구운동 504-9,수원-1487,1,,N,37.27714774,126.9772958,2,4.2,5.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운로,,경기도 수원시 권선구 구운동 507,수원-1488,1,,N,37.27695392,126.9782341,2,4.2,13,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,구운중로,경기도 수원시 권선구 구운중로4번길 2,경기도 수원시 권선구 구운동 529,수원-1489,1,,N,37.27535582,126.9736423,2,4.4,8.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 구운동 941-3,수원-1490,1,,N,37.28115134,126.9723466,8,8.2,24.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 구운동 931-2,수원-1491,3,,N,37.28045676,126.969449,2,4.5,33,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 구운동 353-4,수원-1492,3,,N,37.27973574,126.9687615,2,6.4,38.6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 금곡동 231-117,수원-1493,1,,N,37.27512747,126.9568684,7,9.9,34.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 235,경기도 수원시 권선구 금곡동 1115-2,수원-1494,1,,N,37.27547369,126.9558534,8,8.1,30.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 금곡동 1114-2,수원-1495,1,,N,37.27456767,126.9539823,8,8.1,27.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 205,경기도 수원시 권선구 금곡동 1113-4,수원-1496,1,,N,37.27433352,126.9529402,9,8.1,28.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 137,경기도 수원시 권선구 금곡동 1072,수원-1497,1,,N,37.27529418,126.9463008,8,8,26,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 금곡동 1073-1,수원-1498,1,,N,37.2742122,126.9449513,9,8.1,27.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 금곡동 1075,수원-1499,99,,N,37.2754822,126.9440371,6,7.3,77.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 106,경기도 수원시 권선구 금곡동 1085-2,수원-1500,1,,N,37.27397594,126.9419905,7,10.7,24.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 100,경기도 수원시 권선구 금곡동 1082,수원-1501,1,,N,37.27387344,126.9412806,6,8,22.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 서수원로577번길 341,경기도 수원시 권선구 금곡동 1078,수원-1502,1,,N,37.27631438,126.9370891,5,7.7,15.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 63,경기도 수원시 권선구 금곡동 535-1,수원-1503,1,,N,37.27323442,126.937676,4,8.1,16.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 금곡동 1081-2,수원-1504,1,,N,37.27290222,126.93821,6,7.8,20.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,,경기도 수원시 권선구 금곡동 648-1,수원-1505,1,,N,37.27028919,126.9381221,6,8.5,22,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 5-42,경기도 수원시 권선구 금곡동 757-11,수원-1506,1,,N,37.26962345,126.9384359,1,3,8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 17,경기도 수원시 권선구 금곡동 757-13,수원-1507,1,,N,37.2693083,126.938506,6,7.9,19.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 15-1,경기도 수원시 권선구 금곡동 778-10,수원-1508,1,,N,37.26913741,126.9385862,1,2.4,5.6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 5-6,경기도 수원시 권선구 금곡동 779-8,수원-1509,3,,N,37.26848892,126.9386925,5,8.2,18.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금곡로,경기도 수원시 권선구 금곡로 5-6,경기도 수원시 권선구 금곡동 779-8,수원-1510,1,,N,37.26848892,126.9386925,1,3.4,7.3,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 서둔동 246-14,수원-1511,1,,N,37.27599005,126.9793732,7,5.9,32.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 서둔동 242-20,수원-1512,1,,N,37.27589985,126.9788658,7,8,23.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 탑동 5-32,수원-1513,1,,N,37.2759899,126.9785952,5,7.7,22.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 탑동 5-20,수원-1514,1,,N,37.27581846,126.9774226,6,8,17.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 244,경기도 수원시 권선구 탑동 5-9,수원-1515,1,,N,37.27557708,126.9767877,5,6.1,15.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 232,경기도 수원시 권선구 탑동 759-3,수원-1516,1,,N,37.27526478,126.9754702,4,6.3,14.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 230,경기도 수원시 권선구 탑동 759-1,수원-1517,1,,N,37.27524605,126.9753124,1,4,9.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 탑동로 68,경기도 수원시 권선구 탑동 757-1,수원-1518,1,,N,37.27495115,126.9738594,5,5.8,17.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 214,경기도 수원시 권선구 탑동 749-1,수원-1519,1,,N,37.27480493,126.9734092,5,8.4,17.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 구운동 139-184,수원-1520,1,,N,37.27493414,126.9719207,1,5.7,4.4,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 199,경기도 수원시 권선구 구운동 139-170,수원-1521,1,,N,37.27495974,126.9717388,5,6.5,15.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 탑동 116-2,수원-1522,4,,N,37.2740684,126.96917,6,6.3,14,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 탑동 116-2,수원-1523,4,,N,37.2740684,126.96917,6,4,13.2,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 113,경기도 수원시 권선구 구운동 593,수원-1524,4,,N,37.27333145,126.9624447,4,7.8,17.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 호매실동 4-7,수원-1525,4,,N,37.27195716,126.9603654,7,9.9,16.8,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 호매실동 4-7,수원-1526,4,,N,37.27195716,126.9603654,6,8.4,14.8,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 83-1,경기도 수원시 권선구 금곡동 1140-6,수원-1527,1,,N,37.27138898,126.9594808,2,5.6,10.3,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 83-5,경기도 수원시 권선구 금곡동 1140-5,수원-1528,1,,N,37.27146948,126.9593449,2,4,5.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 83-19,경기도 수원시 권선구 금곡동 1140,수원-1529,1,,N,37.27183605,126.9586881,2,3.8,7.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 77-2,경기도 수원시 권선구 금곡동 1140-7,수원-1530,1,,N,37.27127139,126.9593914,2,6,9.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 77,경기도 수원시 권선구 금곡동 1138,수원-1531,1,,N,37.27106315,126.9591899,2,3.6,5.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 77-8,경기도 수원시 권선구 금곡동 1140-9,수원-1532,1,,N,37.27141432,126.9591084,2,3.9,6.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 77-16,경기도 수원시 권선구 금곡동 1140-12,수원-1533,1,,N,37.27161978,126.9587009,2,3.6,6.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 73-22,경기도 수원시 권선구 금곡동 1139,수원-1534,1,,N,37.27132233,126.958703,2,4,6.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 서수원로523번길 25,경기도 수원시 권선구 금곡동 1140-13,수원-1535,1,,N,37.27170033,126.9585763,2,3.9,7.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 호매실동 76-2,수원-1536,1,,N,37.27048806,126.959205,5,6.4,16.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 69,경기도 수원시 권선구 금곡동 240-1,수원-1537,1,,N,37.27048386,126.9586639,2,5.6,7.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 금곡동 237-3,수원-1538,1,,N,37.27073989,126.9579872,1,2.9,12.2,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로53번길 2,경기도 수원시 권선구 금곡동 241-3,수원-1539,1,,N,37.26982101,126.9576085,2,4.5,10.3,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 매실로 61,경기도 수원시 권선구 호매실동 82-5,수원-1540,1,,N,37.26883517,126.9568824,2,3.9,7.1,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 매실로53번길 10-17,경기도 수원시 권선구 호매실동 393-9,수원-1541,1,,Y,37.2685818,126.9566699,1,3.1,4.7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 42,경기도 수원시 권선구 호매실동 395-5,수원-1542,1,,N,37.26885123,126.9564537,2,4.2,8.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 36,경기도 수원시 권선구 호매실동 395-8,수원-1543,1,,N,37.26868675,126.9559699,2,4.2,8.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 24,경기도 수원시 권선구 호매실동 402-30,수원-1544,1,,N,37.26864374,126.9544589,2,4.2,8.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 22,경기도 수원시 권선구 호매실동 402-17,수원-1545,1,,N,37.2686066,126.9542223,2,4.1,7.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 호매실동 402-51,수원-1546,1,,N,37.26862964,126.9533661,2,4.4,7.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 14-3,경기도 수원시 권선구 호매실동 402-2,수원-1547,1,,N,37.26860301,126.9534441,1,2.5,8.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,,경기도 수원시 권선구 호매실동 469-24,수원-1548,1,,N,37.26873757,126.9529038,1,2.6,8.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 7,경기도 수원시 권선구 호매실동 469-21,수원-1549,1,,N,37.2687801,126.9527548,2,4.5,7.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 매곡로 32-10,경기도 수원시 권선구 호매실동 469-20,수원-1550,1,,N,37.26876989,126.9524955,2,3.5,10.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,금호로,경기도 수원시 권선구 금호로 2,경기도 수원시 권선구 호매실동 470-8,수원-1551,1,,N,37.26856012,126.9519669,2,3.1,10.2,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,,경기도 수원시 권선구 호매실동 441-3,수원-1552,1,,N,37.2660171,126.9544275,2,6.5,9.7,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로15번길 3,경기도 수원시 권선구 호매실동 404-12,수원-1553,1,,N,37.26715546,126.9542441,2,3.3,6.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로 15,경기도 수원시 권선구 호매실동 404-4,수원-1554,1,,N,37.26736293,126.9542764,2,2.7,5.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로 15,경기도 수원시 권선구 호매실동 404-4,수원-1555,1,,N,37.26736293,126.9542764,2,5.4,5.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로 20,경기도 수원시 권선구 호매실동 402-61,수원-1556,1,,N,37.26767059,126.9545336,2,4.3,5.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로 26,경기도 수원시 권선구 호매실동 402-33,수원-1557,1,,N,37.26820218,126.9544846,2,2.6,6.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로 26-1,경기도 수원시 권선구 호매실동 402-32,수원-1558,1,,N,37.26839147,126.9544833,2,2.8,11,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로 25-2,경기도 수원시 권선구 호매실동 402-27,수원-1559,1,,N,37.26839038,126.9542464,2,3.2,6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로15번길 5-9,경기도 수원시 권선구 호매실동 404-5,수원-1560,1,,N,37.26691251,126.954336,1,2.2,6.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 노림로 10-3,경기도 수원시 권선구 호매실동 405-3,수원-1561,1,,N,37.26693199,126.9546517,1,1.9,8.3,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,노림로,경기도 수원시 권선구 금호로 24,경기도 수원시 권선구 호매실동 402-30,수원-1562,1,,N,37.26864374,126.9544589,2,2.7,7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당수로,경기도 수원시 권선구 당수로 203,경기도 수원시 권선구 당수동 216,수원-1563,1,,N,37.2900312,126.9442298,2,3.9,7.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당수로,,경기도 수원시 권선구 당수동 434-6,수원-1564,1,,N,37.28450871,126.9405682,3,4.4,8.2,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당수로,,경기도 수원시 권선구 당수동 728-11,수원-1565,1,,N,37.28350861,126.9406479,3,4,7.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당수로,,경기도 수원시 권선구 당수동 740-1,수원-1566,1,,N,37.28109411,126.9411235,2,1.8,16.1,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당수로,,경기도 수원시 권선구 금곡동 842-2,수원-1567,1,,N,37.28034629,126.9411805,1,1.9,15.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당수로,,경기도 수원시 권선구 당수동 740-7,수원-1568,1,,N,37.27893156,126.9409561,2,2.1,23.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당수로,,경기도 수원시 권선구 금곡동 1157-9,수원-1569,1,,N,37.27698587,126.9419838,4,5.9,12.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,,경기도 수원시 권선구 당수동 138,수원-1570,1,,N,37.29412304,126.9413159,4,7.9,13.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,,경기도 수원시 권선구 당수동 155-12,수원-1571,1,,N,37.2919513,126.9407876,4,8.1,14.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,경기도 수원시 권선구 당진로 29-2,경기도 수원시 권선구 당수동 261-8,수원-1572,1,,N,37.29179775,126.9403696,4,5.8,11.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,경기도 수원시 권선구 당진로 19,경기도 수원시 권선구 당수동 233,수원-1573,1,,N,37.2910044,126.9403417,2,3.9,8.6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,경기도 수원시 권선구 당진로 18,경기도 수원시 권선구 당수동 232-15,수원-1574,1,,N,37.29065442,126.9406714,4,5.9,13.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,경기도 수원시 권선구 당진로 13,경기도 수원시 권선구 당수동 242-4,수원-1575,1,,N,37.29030982,126.940234,4,5.6,12.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,,경기도 수원시 권선구 당수동 242-15,수원-1576,1,,N,37.28986971,126.940372,4,5.5,12.3,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,당진로,,경기도 수원시 권선구 당수동 251-10,수원-1577,1,,N,37.28934709,126.9403161,4,6.3,12,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,매곡로,,경기도 수원시 권선구 호매실동 1429-1,수원-1578,4,,N,37.26634849,126.9497938,6,8,16,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,매곡로,,경기도 수원시 권선구 호매실동 475-6,수원-1579,1,,N,37.2667363,126.9506165,1,4,14.1,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,매곡로,,경기도 수원시 권선구 호매실동 1428-2,수원-1580,1,,N,37.26709671,126.9506163,5,6.2,15.9,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,매곡로,,경기도 수원시 권선구 호매실동 470-15,수원-1581,4,,N,37.26751143,126.9511797,6,5.9,17.5,Y,,,,,Y,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,매곡로,경기도 수원시 권선구 금호로 2,경기도 수원시 권선구 호매실동 470-8,수원-1582,1,,N,37.26856012,126.9519669,5,6.1,17.9,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
